id,seller_id,discs,price,newfrom,usedfrom,edition,form,release_date
58c65283-d952-11eb-923e-d95dfd5674ed,9ad71a04-1d04-4146-a178-ba94331507e0,7,28,20,28,Limited Collector's Edition,Prime Video,Sat Sep 19 2020 19:37:12 GMT-0700 (Pacific Daylight Time)
58c65284-d952-11eb-923e-d95dfd5674ed,5443a034-3c27-475a-a3ce-1ca2028d94f9,35,34,5,18,,DVD,Fri May 21 2021 20:00:52 GMT-0700 (Pacific Daylight Time)
58c65285-d952-11eb-923e-d95dfd5674ed,d0701464-76a1-4ba9-941c-9b572dcac8c8,12,37,26,7,Limited Collector's Edition,Prime Video,Tue Jul 28 2020 00:52:56 GMT-0700 (Pacific Daylight Time)
58c65286-d952-11eb-923e-d95dfd5674ed,b955e537-c122-47ea-bb9e-be7f3633e5f1,34,27,7,11,Collector's Edition,Blu-ray,Sat Jun 12 2021 09:10:18 GMT-0700 (Pacific Daylight Time)
58c65287-d952-11eb-923e-d95dfd5674ed,7c6ef3bc-f7b1-44d9-8e57-0deba8b99001,25,10,21,24,Limited Collector's Edition,4K,Sun Apr 04 2021 02:53:17 GMT-0700 (Pacific Daylight Time)
58c6528d-d952-11eb-923e-d95dfd5674ed,c8c0fd55-877a-4a80-9ea4-c7b36c147c00,2,25,16,6,,Prime Video,Fri Jan 01 2021 01:39:08 GMT-0800 (Pacific Standard Time)
58c6528e-d952-11eb-923e-d95dfd5674ed,2952de9a-8bc7-42ed-bc76-1d75179858f4,37,18,34,27,,4K,Fri Nov 13 2020 00:25:27 GMT-0800 (Pacific Standard Time)
58c6528f-d952-11eb-923e-d95dfd5674ed,12a559b5-7c94-4043-800c-a2639840d403,5,11,9,30,Collector's Edition,Prime Video,Tue Aug 04 2020 10:26:35 GMT-0700 (Pacific Daylight Time)
58c65295-d952-11eb-923e-d95dfd5674ed,92d88f67-29b8-49db-b062-94edcadb077b,8,14,11,5,,DVD,Thu Dec 17 2020 19:32:52 GMT-0800 (Pacific Standard Time)
58c65296-d952-11eb-923e-d95dfd5674ed,090152d9-dea3-4e3f-825c-7004390806e2,1,10,22,11,Collector's Edition,Prime Video,Sun Aug 30 2020 21:49:41 GMT-0700 (Pacific Daylight Time)
58c65297-d952-11eb-923e-d95dfd5674ed,4310789d-fd09-45ba-b7e5-c9ea0f56713b,25,26,27,9,Limited Collector's Edition,4K,Thu Apr 08 2021 06:33:59 GMT-0700 (Pacific Daylight Time)
58c65298-d952-11eb-923e-d95dfd5674ed,292e95ae-edd5-4a4b-a1a0-7d97b53ba667,31,44,37,32,Limited Edition,Blu-ray,Thu Nov 19 2020 21:22:38 GMT-0800 (Pacific Standard Time)
58c65299-d952-11eb-923e-d95dfd5674ed,b3358a0e-ea02-4d9d-a098-1a8ae3761a32,7,11,7,14,Special Extended Version,Prime Video,Sat May 29 2021 17:45:15 GMT-0700 (Pacific Daylight Time)
58c6529a-d952-11eb-923e-d95dfd5674ed,c53fc342-fbfe-4a46-8e57-662a14c4e7c5,10,11,30,5,Collector's Edition,4K,Fri Mar 19 2021 22:27:21 GMT-0700 (Pacific Daylight Time)
58c6529b-d952-11eb-923e-d95dfd5674ed,7ea40c66-c905-4ff7-a844-5f5f7629dae1,12,14,8,32,Special Edition,4K,Sat Jun 26 2021 16:09:41 GMT-0700 (Pacific Daylight Time)
58c6529c-d952-11eb-923e-d95dfd5674ed,f2ec7d90-b7e9-4c2f-9e14-a98c9cc89d9c,33,31,12,18,Collector's Edition,4K,Thu Dec 17 2020 15:43:10 GMT-0800 (Pacific Standard Time)
58c6529d-d952-11eb-923e-d95dfd5674ed,9b0bf3fb-456b-46e2-b6a5-dd69aebc226a,27,39,18,4,Collector's Edition,Blu-ray,Fri Mar 19 2021 20:29:47 GMT-0700 (Pacific Daylight Time)
58c6529e-d952-11eb-923e-d95dfd5674ed,4635b19e-cf8a-4679-8765-ffde92861bb0,41,12,20,14,Special Extended Version,DVD,Fri Mar 26 2021 16:17:32 GMT-0700 (Pacific Daylight Time)
58c6529f-d952-11eb-923e-d95dfd5674ed,72436781-064e-46d1-89a5-c3a0cf45b527,47,43,29,24,Special Edition,DVD,Mon Dec 14 2020 01:28:19 GMT-0800 (Pacific Standard Time)
58c652a0-d952-11eb-923e-d95dfd5674ed,627b3372-249e-4a15-a059-9de9ee5220b6,9,33,18,7,Limited Edition,Prime Video,Sat Mar 06 2021 07:20:29 GMT-0800 (Pacific Standard Time)
58c652a1-d952-11eb-923e-d95dfd5674ed,eef440b4-0b25-439b-a5c7-aac52e7ddcc9,9,29,14,16,Special Extended Version,4K,Fri Sep 18 2020 13:46:51 GMT-0700 (Pacific Daylight Time)
58c652a2-d952-11eb-923e-d95dfd5674ed,006f0077-72c9-4fe7-910b-4bd25a5c30ff,36,22,7,27,Special Extended Version,Blu-ray,Sun Feb 28 2021 14:36:22 GMT-0800 (Pacific Standard Time)
58c652a3-d952-11eb-923e-d95dfd5674ed,c527916c-faed-4663-bfab-d0814069c482,30,40,20,17,Limited Edition,Prime Video,Mon Jun 21 2021 11:52:31 GMT-0700 (Pacific Daylight Time)
58c652a4-d952-11eb-923e-d95dfd5674ed,4426df1c-3c4c-4858-a716-daa502cb5f3d,17,34,39,15,Special Edition,4K,Thu Sep 24 2020 19:30:03 GMT-0700 (Pacific Daylight Time)
58c67980-d952-11eb-923e-d95dfd5674ed,269ebfae-1809-4ff9-9d8d-c57822997a5e,12,19,29,24,Limited Collector's Edition,Blu-ray,Tue Jan 05 2021 14:04:49 GMT-0800 (Pacific Standard Time)
58c67981-d952-11eb-923e-d95dfd5674ed,ae5537e3-80c3-4097-8dae-66ce2fddacba,23,41,22,23,Special Extended Version,DVD,Tue Aug 18 2020 21:20:37 GMT-0700 (Pacific Daylight Time)
58c67982-d952-11eb-923e-d95dfd5674ed,e9592ece-2b9e-4d3d-8765-379bc25c73f7,20,36,33,8,Limited Collector's Edition,Blu-ray,Sun Apr 25 2021 20:36:23 GMT-0700 (Pacific Daylight Time)
58c67983-d952-11eb-923e-d95dfd5674ed,382fcc3b-b37e-49f9-a5c4-602b5182abc0,0,44,6,30,Limited Collector's Edition,Prime Video,Thu May 20 2021 10:30:40 GMT-0700 (Pacific Daylight Time)
58c67984-d952-11eb-923e-d95dfd5674ed,f804f3bd-b38f-49f0-adc7-900d6a3528ea,16,6,11,12,Special Extended Version,Prime Video,Fri Jun 18 2021 02:53:29 GMT-0700 (Pacific Daylight Time)
58c67985-d952-11eb-923e-d95dfd5674ed,f9bc67f7-425c-413d-9546-623aadff7dc0,46,20,16,25,,Prime Video,Wed Jun 09 2021 08:41:56 GMT-0700 (Pacific Daylight Time)
58c67986-d952-11eb-923e-d95dfd5674ed,1d3097bf-bec6-48a0-bbc4-a175e5cb464e,48,8,16,24,,Prime Video,Fri Aug 07 2020 03:51:00 GMT-0700 (Pacific Daylight Time)
58c67987-d952-11eb-923e-d95dfd5674ed,9cd70a52-605e-44b8-b51c-ce9567063a93,41,31,13,28,Limited Edition,Blu-ray,Sat Oct 31 2020 01:03:49 GMT-0700 (Pacific Daylight Time)
58c67988-d952-11eb-923e-d95dfd5674ed,871f5b74-1a34-4333-b6db-7b6106f9366d,46,17,15,4,Special Extended Version,Prime Video,Mon Sep 14 2020 03:56:27 GMT-0700 (Pacific Daylight Time)
58c67989-d952-11eb-923e-d95dfd5674ed,0a21a456-db93-4a5e-8243-a4f752c5b68a,7,40,13,6,Limited Edition,Prime Video,Mon Nov 09 2020 16:21:03 GMT-0800 (Pacific Standard Time)
58c6798a-d952-11eb-923e-d95dfd5674ed,819695e9-43ae-423a-9d02-ef10d4f9443b,34,14,38,16,Special Edition,4K,Sat Jan 16 2021 10:11:28 GMT-0800 (Pacific Standard Time)
58c6798b-d952-11eb-923e-d95dfd5674ed,191739b9-aac1-4d64-bbb2-b5444edef7e4,26,43,38,13,Limited Edition,4K,Mon Mar 01 2021 13:37:54 GMT-0800 (Pacific Standard Time)
58c6798c-d952-11eb-923e-d95dfd5674ed,0f5d299f-1539-44b2-8591-00483203e5ed,48,24,11,21,Special Extended Version,Prime Video,Sun Nov 01 2020 08:44:09 GMT-0800 (Pacific Standard Time)
58c6798d-d952-11eb-923e-d95dfd5674ed,d8f844ac-5dfe-4d03-a4af-539d6a9ce75e,32,24,35,3,Special Extended Version,Blu-ray,Fri Jan 15 2021 17:19:39 GMT-0800 (Pacific Standard Time)
58c6798e-d952-11eb-923e-d95dfd5674ed,9f2136ca-09b8-42b0-92c3-d0cc8665426c,38,36,12,22,Special Edition,4K,Fri Apr 23 2021 01:21:55 GMT-0700 (Pacific Daylight Time)
58c6798f-d952-11eb-923e-d95dfd5674ed,14db07c1-c8aa-4228-a990-fe251eaa44e8,35,21,29,21,,Prime Video,Sun Jun 06 2021 01:08:15 GMT-0700 (Pacific Daylight Time)
58c67990-d952-11eb-923e-d95dfd5674ed,6dd0d22b-8906-4f67-b850-e47a7fdcd6fe,16,38,22,4,,4K,Sat Jul 11 2020 21:24:01 GMT-0700 (Pacific Daylight Time)
58c67996-d952-11eb-923e-d95dfd5674ed,aa6cb229-6ecd-4068-96b9-6e972b4b297e,39,33,26,9,Limited Edition,4K,Mon Aug 17 2020 17:00:39 GMT-0700 (Pacific Daylight Time)
58c67997-d952-11eb-923e-d95dfd5674ed,c7f4abc5-382c-48a5-9d04-d98bc4965b93,24,20,16,8,Limited Collector's Edition,Blu-ray,Mon Jul 27 2020 07:19:05 GMT-0700 (Pacific Daylight Time)
58c67998-d952-11eb-923e-d95dfd5674ed,e702bab7-c343-477e-89ae-795d9f933959,45,24,32,23,,4K,Wed Sep 23 2020 18:41:47 GMT-0700 (Pacific Daylight Time)
58c67999-d952-11eb-923e-d95dfd5674ed,14ecce0c-c9fd-4b5f-8ef8-39f7a1a8fd6f,34,17,33,6,Special Edition,4K,Thu Jan 21 2021 01:38:53 GMT-0800 (Pacific Standard Time)
58c6799a-d952-11eb-923e-d95dfd5674ed,1cb5e338-4681-4cb2-ad96-c25330aab5a8,19,20,35,5,Limited Edition,Prime Video,Wed Dec 16 2020 01:39:07 GMT-0800 (Pacific Standard Time)
58c6799b-d952-11eb-923e-d95dfd5674ed,5945a2c1-474b-4178-954a-ca99bc2d0bc3,20,9,19,13,Limited Collector's Edition,Prime Video,Thu Jul 09 2020 18:29:10 GMT-0700 (Pacific Daylight Time)
58c6799c-d952-11eb-923e-d95dfd5674ed,4d208f7a-049e-4c72-a78f-260a87f7b8ba,20,15,24,29,Special Extended Version,DVD,Mon Jun 21 2021 23:26:48 GMT-0700 (Pacific Daylight Time)
58c6799d-d952-11eb-923e-d95dfd5674ed,cef1e4d2-7be1-4c24-83ed-02656b53d51c,30,34,17,27,Special Extended Version,Blu-ray,Sun Apr 04 2021 15:43:45 GMT-0700 (Pacific Daylight Time)
58c6799e-d952-11eb-923e-d95dfd5674ed,08b73b1f-f86a-4eb5-a77c-ad3039366dce,28,20,35,9,Special Edition,4K,Wed Nov 18 2020 18:23:00 GMT-0800 (Pacific Standard Time)
58c6799f-d952-11eb-923e-d95dfd5674ed,1676cd58-b879-4e6a-817a-b273a7472c66,11,24,18,11,Collector's Edition,Blu-ray,Mon Feb 22 2021 04:36:56 GMT-0800 (Pacific Standard Time)
58c679a0-d952-11eb-923e-d95dfd5674ed,be1f47c2-b6bf-49dd-9d28-1a3860468994,22,16,17,24,Special Edition,DVD,Sat Aug 08 2020 12:57:07 GMT-0700 (Pacific Daylight Time)
58c679a1-d952-11eb-923e-d95dfd5674ed,b719ae6f-b2de-421f-b82b-8791817c003c,16,7,39,3,,Prime Video,Thu Oct 22 2020 02:45:13 GMT-0700 (Pacific Daylight Time)
58c679a2-d952-11eb-923e-d95dfd5674ed,5f01b606-eae6-4d92-97d2-f40f0c853a0e,11,17,30,20,Limited Edition,Blu-ray,Tue Oct 20 2020 23:44:12 GMT-0700 (Pacific Daylight Time)
58c679a3-d952-11eb-923e-d95dfd5674ed,5055182d-47bd-483d-950d-bb6437e3b86b,6,17,27,14,Limited Collector's Edition,Blu-ray,Thu Mar 04 2021 09:19:24 GMT-0800 (Pacific Standard Time)
58c679a9-d952-11eb-923e-d95dfd5674ed,15749bce-ae62-4c32-9c0f-95594cf63c28,47,37,17,25,Special Extended Version,Blu-ray,Fri Jul 10 2020 07:16:57 GMT-0700 (Pacific Daylight Time)
58c679aa-d952-11eb-923e-d95dfd5674ed,c819417a-d873-4050-ab93-536bdff949b4,0,34,28,23,Limited Edition,Blu-ray,Sat Sep 26 2020 18:29:13 GMT-0700 (Pacific Daylight Time)
58c679ab-d952-11eb-923e-d95dfd5674ed,4d962330-fefb-4f27-ae5f-8a134b894c73,21,40,9,13,Limited Collector's Edition,DVD,Wed Oct 21 2020 19:34:09 GMT-0700 (Pacific Daylight Time)
58c679ac-d952-11eb-923e-d95dfd5674ed,930332c7-d9d8-4c85-90d2-adabebc72ebd,21,29,16,30,Special Extended Version,Blu-ray,Tue Apr 13 2021 09:34:06 GMT-0700 (Pacific Daylight Time)
58c6a095-d952-11eb-923e-d95dfd5674ed,14cf0b7a-966a-4e41-92b0-68ec9e94a1bb,17,20,26,6,Special Edition,Prime Video,Sat Nov 28 2020 05:11:42 GMT-0800 (Pacific Standard Time)
58c6a09b-d952-11eb-923e-d95dfd5674ed,46208223-f7ae-42c7-a039-e45a0f7ea4e2,3,26,19,25,,DVD,Thu May 27 2021 01:34:18 GMT-0700 (Pacific Daylight Time)
58c6a09c-d952-11eb-923e-d95dfd5674ed,f20196f8-5892-4550-9104-38201366bfc6,10,9,21,12,,4K,Tue Jan 26 2021 02:57:23 GMT-0800 (Pacific Standard Time)
58c6a09d-d952-11eb-923e-d95dfd5674ed,099f692b-217a-4fe6-b5b2-2ba92a6cf5f2,6,20,22,20,Special Extended Version,DVD,Tue Jun 29 2021 07:22:14 GMT-0700 (Pacific Daylight Time)
58c6a09e-d952-11eb-923e-d95dfd5674ed,f17453c2-22fe-4261-b036-40790af51a9d,12,14,5,12,Limited Edition,DVD,Sun Sep 13 2020 18:38:57 GMT-0700 (Pacific Daylight Time)
58c6a09f-d952-11eb-923e-d95dfd5674ed,6a6251b3-9629-4e6a-95ad-85e557ac4175,44,43,26,5,Special Extended Version,Blu-ray,Fri Mar 26 2021 23:16:05 GMT-0700 (Pacific Daylight Time)
58c6a0a0-d952-11eb-923e-d95dfd5674ed,0d5ef2fc-f556-4d62-af86-2e71bd7b32aa,28,18,14,20,Limited Collector's Edition,Prime Video,Sat Jan 23 2021 21:21:50 GMT-0800 (Pacific Standard Time)
58c6a0a1-d952-11eb-923e-d95dfd5674ed,1fe06038-3155-421d-843b-c28f0b152002,32,36,23,18,Special Edition,Blu-ray,Thu Dec 03 2020 19:45:18 GMT-0800 (Pacific Standard Time)
58c6a0a2-d952-11eb-923e-d95dfd5674ed,a6241c7d-2795-4697-baa3-434cb7d1a73a,16,23,11,29,Special Extended Version,Prime Video,Fri Mar 19 2021 10:16:39 GMT-0700 (Pacific Daylight Time)
58c6a0a3-d952-11eb-923e-d95dfd5674ed,95e42a78-0447-4245-b316-11f031e9c0ed,40,41,17,32,,Blu-ray,Fri Sep 11 2020 08:39:03 GMT-0700 (Pacific Daylight Time)
58c6a0a4-d952-11eb-923e-d95dfd5674ed,3bdb9565-176d-478a-8e22-487d2ad10fe8,16,14,31,15,Limited Edition,4K,Mon May 31 2021 23:12:41 GMT-0700 (Pacific Daylight Time)
58c6a0a5-d952-11eb-923e-d95dfd5674ed,7cf1cc65-b83d-4dde-b454-cd1cc685c77d,49,6,28,18,Limited Edition,4K,Sat May 08 2021 09:06:03 GMT-0700 (Pacific Daylight Time)
58c6a0a6-d952-11eb-923e-d95dfd5674ed,417d7000-90bb-4af0-8903-3d55c6e65469,34,29,16,23,Collector's Edition,Blu-ray,Mon Oct 19 2020 08:24:30 GMT-0700 (Pacific Daylight Time)
58c6a0a7-d952-11eb-923e-d95dfd5674ed,4bb230b6-c9b8-4319-afdb-11c58b0ddf83,38,26,31,8,,DVD,Sat May 08 2021 22:54:15 GMT-0700 (Pacific Daylight Time)
58c6a0a8-d952-11eb-923e-d95dfd5674ed,079acaf1-38fa-4b9e-89b5-74a3d81ac9de,30,28,7,5,Collector's Edition,DVD,Mon Apr 19 2021 15:52:59 GMT-0700 (Pacific Daylight Time)
58c6a0ae-d952-11eb-923e-d95dfd5674ed,5b24accf-17f1-4440-a8fe-e536164ef7ac,48,11,38,18,Special Extended Version,Prime Video,Thu Jul 30 2020 13:22:21 GMT-0700 (Pacific Daylight Time)
58c6a0af-d952-11eb-923e-d95dfd5674ed,e9996a0b-0210-47b5-9a3c-6f666fd64139,1,38,8,27,Limited Edition,4K,Mon Aug 24 2020 00:14:35 GMT-0700 (Pacific Daylight Time)
58c6a0b0-d952-11eb-923e-d95dfd5674ed,bca0ae64-93c1-4b7d-b976-83cf7aa5138f,47,26,34,3,Special Edition,DVD,Sat Dec 05 2020 13:06:59 GMT-0800 (Pacific Standard Time)
58c6a0b1-d952-11eb-923e-d95dfd5674ed,6f37700a-7c13-47e2-a4b8-0fff33e149b3,26,11,37,5,Special Extended Version,Blu-ray,Tue Aug 25 2020 17:05:19 GMT-0700 (Pacific Daylight Time)
58c6a0b2-d952-11eb-923e-d95dfd5674ed,5bdb62ce-7c17-49b5-9ec1-1836c1df5d52,8,33,12,7,Limited Edition,DVD,Thu May 13 2021 20:59:07 GMT-0700 (Pacific Daylight Time)
58c6c7a0-d952-11eb-923e-d95dfd5674ed,37afefa4-4db6-46c0-905c-5ef6cdcfdcc3,37,7,37,18,Collector's Edition,Blu-ray,Sat Oct 17 2020 08:07:23 GMT-0700 (Pacific Daylight Time)
58c6c7a1-d952-11eb-923e-d95dfd5674ed,e0ab609b-f16c-4d5f-a54a-60ac1bea779e,13,22,5,9,,Blu-ray,Sun Sep 13 2020 23:17:01 GMT-0700 (Pacific Daylight Time)
58c6c7a2-d952-11eb-923e-d95dfd5674ed,8ac84b71-3bb3-4d2d-b4e8-30f9024748f1,14,28,39,14,Limited Edition,Prime Video,Fri Feb 19 2021 05:28:41 GMT-0800 (Pacific Standard Time)
58c6c7a3-d952-11eb-923e-d95dfd5674ed,83ede18d-965f-4a45-83f9-80c0f078f807,39,13,23,29,Collector's Edition,4K,Thu May 20 2021 02:42:09 GMT-0700 (Pacific Daylight Time)
58c6c7a4-d952-11eb-923e-d95dfd5674ed,d654bdb9-5a86-485a-aaef-2dae4c13a20f,18,20,24,32,,Blu-ray,Thu Feb 25 2021 23:29:44 GMT-0800 (Pacific Standard Time)
58c6c7a5-d952-11eb-923e-d95dfd5674ed,6751b5f0-fa16-4810-9623-d09f29fcf9a9,24,38,39,5,Limited Edition,4K,Mon Feb 01 2021 16:16:44 GMT-0800 (Pacific Standard Time)
58c6c7a6-d952-11eb-923e-d95dfd5674ed,4be61890-0f2c-4c8b-ab60-16ea90375d74,49,34,5,20,Special Edition,Prime Video,Wed May 12 2021 18:09:07 GMT-0700 (Pacific Daylight Time)
58c6c7a7-d952-11eb-923e-d95dfd5674ed,39bea7c6-87f2-4483-9591-6bbf34edc813,11,18,30,18,Limited Edition,Prime Video,Tue Feb 02 2021 04:57:35 GMT-0800 (Pacific Standard Time)
58c6c7a8-d952-11eb-923e-d95dfd5674ed,f0c8e316-9ecf-4151-ad72-3c276221bca1,23,43,33,14,Limited Edition,Prime Video,Tue May 04 2021 17:09:25 GMT-0700 (Pacific Daylight Time)
58c6c7ae-d952-11eb-923e-d95dfd5674ed,39061a79-e434-4b61-8408-7d3a4c62077d,48,19,23,4,Special Extended Version,DVD,Fri Feb 26 2021 13:48:29 GMT-0800 (Pacific Standard Time)
58c6c7af-d952-11eb-923e-d95dfd5674ed,cd484ee2-619a-4fd9-9653-854318de8ac2,10,29,13,26,Limited Collector's Edition,Blu-ray,Mon May 24 2021 05:27:43 GMT-0700 (Pacific Daylight Time)
58c6c7b0-d952-11eb-923e-d95dfd5674ed,b986918a-339e-4e12-af06-904f760041a4,14,44,31,28,Special Extended Version,DVD,Wed Feb 24 2021 15:35:31 GMT-0800 (Pacific Standard Time)
58c6c7b1-d952-11eb-923e-d95dfd5674ed,479b3ab9-6ebd-4737-9f47-7f48175b9f16,22,22,30,12,Special Edition,4K,Wed Feb 17 2021 13:55:32 GMT-0800 (Pacific Standard Time)
58c6c7b2-d952-11eb-923e-d95dfd5674ed,6e89864d-a5b1-46df-b068-ab1e495076f0,34,35,33,23,Limited Collector's Edition,4K,Sun Oct 11 2020 15:29:04 GMT-0700 (Pacific Daylight Time)
58c6c7b3-d952-11eb-923e-d95dfd5674ed,c57b5917-5f0b-4c20-aedc-1509c85361dc,34,6,29,5,Limited Collector's Edition,Blu-ray,Thu Nov 05 2020 06:54:07 GMT-0800 (Pacific Standard Time)
58c6c7b4-d952-11eb-923e-d95dfd5674ed,5dc51a3d-0f54-41d8-8362-55b40ed31ce8,35,24,32,14,Special Edition,DVD,Sat Mar 20 2021 23:58:05 GMT-0700 (Pacific Daylight Time)
58c6c7b5-d952-11eb-923e-d95dfd5674ed,91e6c540-457f-4ff0-b7ca-7cbd582d964a,1,33,26,9,,DVD,Fri Jul 24 2020 04:14:21 GMT-0700 (Pacific Daylight Time)
58c6c7b6-d952-11eb-923e-d95dfd5674ed,09105eb1-2091-4daf-b51a-d8e086937535,34,38,8,19,Special Extended Version,4K,Thu Jun 10 2021 02:12:13 GMT-0700 (Pacific Daylight Time)
58c6c7bc-d952-11eb-923e-d95dfd5674ed,39bbbfc5-e6bd-4d76-a739-b62baab323d9,26,42,9,20,,Prime Video,Mon Jun 21 2021 17:49:57 GMT-0700 (Pacific Daylight Time)
58c6c7bd-d952-11eb-923e-d95dfd5674ed,cdac9992-78a9-4336-bed3-c041202dd632,22,27,12,9,Limited Edition,DVD,Sun Aug 16 2020 12:36:29 GMT-0700 (Pacific Daylight Time)
58c6c7be-d952-11eb-923e-d95dfd5674ed,8de6849e-b45d-4599-b02e-e74eae0f971a,18,29,11,7,Limited Collector's Edition,DVD,Sun Apr 18 2021 23:57:31 GMT-0700 (Pacific Daylight Time)
58c6c7bf-d952-11eb-923e-d95dfd5674ed,b424420d-76a8-45d4-8bed-405c10bedf19,3,44,5,21,Special Edition,Prime Video,Tue Jul 07 2020 20:29:37 GMT-0700 (Pacific Daylight Time)
58c6c7c0-d952-11eb-923e-d95dfd5674ed,92f92c68-0b01-46f9-b855-c2bb360c171e,46,7,18,29,Collector's Edition,Prime Video,Wed Dec 16 2020 15:24:56 GMT-0800 (Pacific Standard Time)
58c6c7c1-d952-11eb-923e-d95dfd5674ed,5d6ce729-95d3-477b-b2f0-1ad3a223ac17,39,28,6,28,Special Edition,Blu-ray,Sun Oct 25 2020 11:44:27 GMT-0700 (Pacific Daylight Time)
58c6c7c2-d952-11eb-923e-d95dfd5674ed,88d04c13-48ed-4810-8263-69c0996d4d52,32,29,22,22,Limited Edition,DVD,Wed Mar 03 2021 02:49:48 GMT-0800 (Pacific Standard Time)
58c6c7c3-d952-11eb-923e-d95dfd5674ed,1df4477c-f997-4e95-af6d-03b9999a21aa,22,30,19,17,Limited Collector's Edition,DVD,Tue Feb 23 2021 05:31:27 GMT-0800 (Pacific Standard Time)
58c6c7c4-d952-11eb-923e-d95dfd5674ed,8c01da30-a8e5-43dc-90cc-acac157352d0,35,41,16,8,,DVD,Mon May 31 2021 00:10:34 GMT-0700 (Pacific Daylight Time)
58c6c7c5-d952-11eb-923e-d95dfd5674ed,150a7b67-6640-4339-be15-0a5901f1b01b,26,19,16,13,Limited Edition,Prime Video,Wed Mar 24 2021 02:54:43 GMT-0700 (Pacific Daylight Time)
58c6c7c6-d952-11eb-923e-d95dfd5674ed,5681f282-3a1f-4f3c-8e6a-9fb474dd8364,7,21,38,4,Limited Collector's Edition,Blu-ray,Sun Feb 21 2021 06:38:40 GMT-0800 (Pacific Standard Time)
58c6eeb0-d952-11eb-923e-d95dfd5674ed,9e26edef-24d2-463f-8992-9d60c23f960c,43,37,5,6,Limited Edition,Blu-ray,Mon Jul 20 2020 19:38:19 GMT-0700 (Pacific Daylight Time)
58c6eeb1-d952-11eb-923e-d95dfd5674ed,2f1086bc-3ea9-4392-bb47-095865c9453e,45,32,12,27,Special Edition,DVD,Sun Apr 25 2021 06:54:29 GMT-0700 (Pacific Daylight Time)
58c6eeb2-d952-11eb-923e-d95dfd5674ed,bf594124-7e1d-4a6c-bd07-d2d064960b89,4,20,31,6,Special Edition,DVD,Mon Jul 13 2020 22:47:44 GMT-0700 (Pacific Daylight Time)
58c6eeb3-d952-11eb-923e-d95dfd5674ed,c225e0e9-790c-45c3-8531-11647826791f,40,15,24,8,,DVD,Thu Jan 21 2021 16:17:08 GMT-0800 (Pacific Standard Time)
58c6eeb4-d952-11eb-923e-d95dfd5674ed,544dd089-38f4-4ce1-bb36-3a88b20de2c9,44,39,21,3,,Blu-ray,Wed Aug 12 2020 19:30:31 GMT-0700 (Pacific Daylight Time)
58c6eeb5-d952-11eb-923e-d95dfd5674ed,49def61c-6360-41d6-8fe6-abc7114f5078,24,18,27,5,,Prime Video,Sun Jan 24 2021 11:57:17 GMT-0800 (Pacific Standard Time)
58c6eeb6-d952-11eb-923e-d95dfd5674ed,c4004867-0ae1-40d2-afb0-9f998ed8b81d,41,14,5,4,Limited Collector's Edition,Prime Video,Sun Sep 06 2020 19:31:31 GMT-0700 (Pacific Daylight Time)
58c6eeb7-d952-11eb-923e-d95dfd5674ed,fa83cd13-9dfa-41ef-9cf9-9881f60be469,27,30,39,32,Special Extended Version,Prime Video,Sun May 16 2021 01:26:37 GMT-0700 (Pacific Daylight Time)
58c6eeb8-d952-11eb-923e-d95dfd5674ed,11a01bc6-72a8-49c4-a072-f602e150498b,42,21,19,9,Special Extended Version,Prime Video,Tue Feb 02 2021 12:19:25 GMT-0800 (Pacific Standard Time)
58c6eeb9-d952-11eb-923e-d95dfd5674ed,55d33f7f-6fbb-4492-afd7-76ec627f2590,16,21,22,3,Special Edition,4K,Sat Apr 03 2021 23:02:25 GMT-0700 (Pacific Daylight Time)
58c6eeba-d952-11eb-923e-d95dfd5674ed,417b7c52-1ba4-4831-9340-952b5839c44e,41,22,22,25,Collector's Edition,4K,Thu Oct 22 2020 06:13:52 GMT-0700 (Pacific Daylight Time)
58c6eebb-d952-11eb-923e-d95dfd5674ed,c56d8399-2856-4dd2-9623-b60125b8810b,20,7,24,26,Special Edition,DVD,Sat Aug 22 2020 16:43:13 GMT-0700 (Pacific Daylight Time)
58c6eec1-d952-11eb-923e-d95dfd5674ed,efc2fd46-0a63-46de-824e-365fafdebb00,10,13,8,27,Special Edition,Blu-ray,Sun Apr 11 2021 13:25:43 GMT-0700 (Pacific Daylight Time)
58c6eec2-d952-11eb-923e-d95dfd5674ed,ee9821f0-607c-44da-af3a-b1ce9b334b64,49,24,11,9,Collector's Edition,Blu-ray,Sun Mar 21 2021 13:12:53 GMT-0700 (Pacific Daylight Time)
58c6eec3-d952-11eb-923e-d95dfd5674ed,23a465cc-dcf7-42ca-a8d7-66a8fbb95ad1,40,6,16,27,Special Extended Version,Blu-ray,Sun Jan 17 2021 23:06:25 GMT-0800 (Pacific Standard Time)
58c6eec4-d952-11eb-923e-d95dfd5674ed,fd2aa162-4d18-461f-a1aa-7c006604c405,25,44,32,5,Collector's Edition,DVD,Wed Oct 28 2020 22:25:10 GMT-0700 (Pacific Daylight Time)
58c6eec5-d952-11eb-923e-d95dfd5674ed,13968c50-f6a4-4274-9e83-2435c1c0c45b,9,44,29,29,Limited Edition,Blu-ray,Sat Apr 17 2021 16:12:57 GMT-0700 (Pacific Daylight Time)
